NORAD_CAT_ID,TLE_LINE1,TLE_LINE2
43529,1 43529U 18056A   25119.20090832  .00004705  00000-0  41813-3 0  9991,2 43529  98.0725 255.3922 0023452  48.2760 312.0461 14.96425893369957
43530,1 43530U 18056B   25119.16706268  .00001787  00000-0  23737-3 0  9997,2 43530  97.8269 192.5696 0001226  94.0421 266.0931 14.80986177367135
43539,1 43539U 18057A   25119.55122617 -.00000078  00000-0  00000+0 0  9997,2 43539  55.1578 166.6423 0088511 236.1331 126.7742  1.00271543 24971
43539,1 43539U 18057A   25119.55122617 -.00000078  00000-0  00000-0 0  9998,2 43539  55.1578 166.6423 0088511 236.1331 126.7742  1.00271543 24982
43566,1 43566U 18060C   25119.96316609 -.00000092  00000-0  00000-0 0  9999,2 43566  57.2787 352.9370 0003162 332.0451  27.9846  1.70475394 42148
43570,1 43570U 18061B   25119.21887223  .00000056  00000-0  12950-4 0  9998,2 43570  86.3998 229.6776 0002376 101.9736 258.1726 14.34217050354064
43581,1 43581U 18062A   25119.11419563  .00000040  00000-0  00000+0 0  9999,2 43581  54.1011 196.3827 0004018 279.5129  80.5132  1.86228522 45924
43582,1 43582U 18062B   25119.51543376  .00000036  00000-0  00000+0 0  9999,2 43582  54.1008 196.3583 0004453  20.7015 339.3883  1.86229278 45931
43582,1 43582U 18062B   25119.51543376  .00000036  00000-0  00000-0 0  9990,2 43582  54.1008 196.3583 0004453  20.7015 339.3883  1.86229278 45931
43585,1 43585U 18063A   25119.17073414  .00016294  00000-0  37553-3 0  9996,2 43585  97.1824 184.7634 0007602  63.8013 296.4016 15.42634396376273
43587,1 43587U 18064A   25119.05052398 -.00000344  00000-0  00000+0 0  9997,2 43587   0.0187 275.1297 0001417 154.1391 274.1730  1.00270728 24710
43605,1 43605U 18067D   25119.68829729  .00000017  00000-0  00000+0 0  9996,2 43605  53.8295 201.3061 0051277  43.3280 317.1395  1.78798256 43613
43605,1 43605U 18067D   25119.68829729  .00000017  00000-0  00000-0 0  9997,2 43605  53.8295 201.3061 0051277  43.3280 317.1395  1.78798256 43613
43609,1 43609U 18068A   25119.17262396  .00000309  00000-0  12606-3 0  9999,2 43609  98.5636 191.3698 0009296 238.5331 121.4946 14.34149349347743
43611,1 43611U 18069A   25119.19929160 -.00000294  00000-0  00000+0 0  9999,2 43611   0.0199 271.2108 0001858 121.3491  34.5991  1.00270984 24468
43618,1 43618U 18071A   25119.17730379  .00001299  00000-0  12156-3 0  9993,2 43618  97.5612   1.4597 0004177  97.8132 262.3563 14.95738768361037
43619,1 43619U 18071B   25119.20849892  .00001167  00000-0  10836-3 0  9996,2 43619  97.5643   1.9969 0003303  94.7121 265.4478 14.96236474361031
43622,1 43622U 18072A   25119.00672540 -.00000024  00000-0  00000+0 0  9993,2 43622  56.2611  76.3661 0008717 311.8108  48.0737  1.86231189 44943
43632,1 43632U 18074A   25119.18087296  .00000136  00000-0  00000+0 0  9996,2 43632   0.0183 266.7759 0001359 120.8637 299.9697  1.00271045 24286
43636,1 43636U 18075A   25119.14384742  .00001078  00000-0  23682-3 0  9994,2 43636  97.9150 157.7834 0008247 351.8356   8.2709 14.59374842350159
43641,1 43641U 18076A   25119.16131933  .00000884  00000-0  11753-3 0  9995,2 43641  97.8898 306.8488 0001340  92.3810 267.7557 14.82167363354773
43642,1 43642U 18077A   25119.23355108  .00001414  00000-0  28785-3 0  9990,2 43642  97.9455 154.8258 0001643  88.5793 271.5598 14.62487333349326
43643,1 43643U 18077B   25119.16502554  .00001413  00000-0  28762-3 0  9996,2 43643  97.9455 154.7195 0001557  88.5046 271.6335 14.62485316349308
43644,1 43644U 18077C   25119.13428204  .00004467  00000-0  75608-3 0  9996,2 43644  97.9677 166.3014 0005698 311.5619  48.5098 14.69790135349761
43650,1 43650U 18078D   25119.99959891 -.00000067  00000-0  00000-0 0  9993,2 43650  54.3832 321.9327 0107590  57.3607 303.6871  1.77586057 42428
43652,1 43652U 18079B   25119.74915599 -.00000102  00000-0  00000-0 0  9996,2 43652  12.8507  66.3456 4693058 256.7735  48.5396  1.84080806 40436
43655,1 43655U 18081A   25119.18432828  .00000009  00000-0  51865-4 0  9993,2 43655  99.3348 129.0897 0000552 357.4295   2.6854 13.79305740327853
43656,1 43656U 18081B   25119.19400494  .00000387  00000-0  13252-3 0  9995,2 43656  99.4024 358.6703 0205726  18.9671 341.9030 14.31627125340065
43662,1 43662U 18083A   25119.15682348  .00006780  00000-0  35218-3 0  9999,2 43662  97.3644 130.8205 0002008  95.5113 264.6350 15.16410591359780
43676,1 43676U 18084F   25119.19328729  .00004942  00000-0  41259-3 0  9999,2 43676  98.0788 280.4082 0014125  49.2319 311.0126 14.98972979353700
43678,1 43678U 18084H   25119.18122351  .00003794  00000-0  32537-3 0  9996,2 43678  98.1030 293.7369 0009968  67.7657 292.4620 14.98125883354185
43689,1 43689U 18087A   25119.18536235  .00000251  00000-0  13462-3 0  9992,2 43689  98.7186 180.0321 0000223  27.2447 332.8742 14.21469899336014
43698,1 43698U 18089A   25119.18287120  .00000085  00000-0  00000+0 0  9995,2 43698   0.0619 266.0483 0003836 124.4260 307.7823  1.00269270 23660
43700,1 43700U 18090A   25119.10563456  .00000144  00000-0  00000+0 0  9998,2 43700   0.0368  91.2927 0001725 344.4752 205.3689  1.00272808 23766
43710,1 43710U 18094A   25119.18088595  .00068263  00000-0  56377-3 0  9995,2 43710  97.3361 150.9486 0005853 169.1262 191.0128 15.70088639359711
43714,1 43714U 18094E   25119.21105368  .00047740  00000-0  46691-3 0  9996,2 43714  97.3285 150.6325 0006530 173.1779 186.9571 15.65992653359720
43717,1 43717U 18095A   25119.20597092  .00001572  38869-9  22293-3 0  9996,2 43717  97.9549 192.4630 0001262  87.0643 273.0711 14.77075594332267
43719,1 43719U 18096A   25119.13306868  .00002263  81121-9  30961-3 0  9998,2 43719  98.0329 182.8205 0001428  78.8591 281.2780 14.78604720346231
43751,1 43751U 18097A   25119.21455960  .00000036  00000-0  18847-3 0  9995,2 43751  82.5101 119.2549 0018685 215.3822 144.6019 12.42865111290952
43752,1 43752U 18097B   25119.24104484  .00000029  00000-0  13826-3 0  9995,2 43752  82.5146 120.1480 0015280 234.6045 125.3608 12.42857923290969
43753,1 43753U 18097C   25119.18734000  .00000017  00000-0  51690-4 0  9991,2 43753  82.5091 119.1539 0016784 237.0164 122.9303 12.42857231290957
43788,1 43788U 18099AG  25119.07239406  .00063147  00000-0  19207-2 0  9998,2 43788  97.4775 185.9055 0006526 277.1974  82.8527 15.33778334350767
43789,1 43789U 18099AH  25119.06534031  .00043858  00000-0  12918-2 0  9999,2 43789  97.4683 186.3927 0008205 282.7913  77.2412 15.34881436350636
43800,1 43800U 18099AU  25119.16285420  .00009785  00000-0  58164-3 0  9994,2 43800  97.4910 175.7114 0010024 297.8881  62.1333 15.11438161350156
43803,1 43803U 18099AX  25119.05416336  .00018068  00000-0  84565-3 0  9995,2 43803  97.4693 178.5243 0006004 289.4815  70.5771 15.19781118350462
43813,1 43813U 18099BH  25119.21317780  .00157597  00000-0  17639-2 0  9995,2 43813  97.5177 199.5765 0004508 234.1054 125.9786 15.62184287351062
43824,1 43824U 18100B   25119.18660706 -.00000077  00000-0  00000+0 0  9997,2 43824   0.0419 257.8476 0007454 172.9752 287.7358  1.00270577 23485
43831,1 43831U 18102A   25119.20550514  .00008300  00000-0  35948-3 0  9994,2 43831  97.3606 183.9007 0011988 148.7457 211.4495 15.22586233352578
43833,1 43833U 18102C   25119.19188357  .00008212  00000-0  35087-3 0  9992,2 43833  97.3682 186.2301 0012616 151.9361 208.2558 15.23048618352672
43834,1 43834U 18102D   25119.20857536  .00024589  00000-0  67215-3 0  9990,2 43834  97.3816 195.1858 0009634 133.0240 227.1813 15.37328000353172
43864,1 43864U 18105A   25119.21641964  .00000025  00000-0  00000+0 0  9997,2 43864   0.0752  86.9710 0002314 316.1694 315.0082  1.00273780 23295
43871,1 43871U 18108A   25119.20133043  .00000005  00000-0  77493-4 0  9994,2 43871  99.8017 142.9305 0011873 327.5983  32.4422 13.50572092313198
43874,1 43874U 18110A   25119.47365802 -.00000326  00000-0  00000+0 0  9991,2 43874   1.4764  85.4489 0001200  33.4972  19.8356  1.00017184 23334
43876,1 43876U 18111A   25119.20437062  .00004869  00000-0  21316-3 0  9995,2 43876  97.3813  27.4801 0002020  91.8871 268.2597 15.22497823349740
43877,1 43877U 18111B   25119.15776011  .00007768  00000-0  25655-3 0  9991,2 43877  97.3839  30.8592 0001842  83.2731 276.8720 15.31667094349949
43880,1 43880U 18111E   25119.21024507  .00020783  00000-0  84371-3 0  9990,2 43880  97.5923  31.4928 0012337   7.4573 352.6845 15.24553673345320
43886,1 43886U 18111L   25119.05261553  .00784946  26287-3  21971-2 0  9994,2 43886  97.5968  49.3607 0006075 134.9006 225.2763 15.93624354346399
43890,1 43890U 18111Q   25119.20462086  .00002981  00000-0  25831-3 0  9994,2 43890  97.5105 358.2622 0010569 107.5357 252.7022 14.97797251345712
43891,1 43891U 18111R   25119.16695098  .00005307  00000-0  16364-3 0  9997,2 43891  97.0393 329.1817 0019939 329.5239  30.4844 15.33805226352898
43897,1 43897U 18111X   25119.17550489  .00035388  00000-0  44974-3 0  9998,2 43897  97.0238 345.8854 0007951 261.1564  98.8794 15.59278552354002
43900,1 43900U 18111AA  25119.17950958  .00022663  00000-0  35716-3 0  9994,2 43900  97.0247 343.2765 0010164 275.1874  84.8221 15.53503675353829
43909,1 43909U 18112A   25119.22043028  .00000311  00000-0  18628-3 0  9990,2 43909  50.0126   1.1111 0000087  87.5147 272.5778 14.28770495331937
43910,1 43910U 18112B   25119.16899820  .00000392  00000-0  21847-3 0  9990,2 43910  50.0125  64.9086 0004712 212.6538 147.4086 14.28764858331040
43911,1 43911U 18112C   25119.12271568  .00000400  00000-0  22124-3 0  9999,2 43911  50.0133 304.6358 0000888 122.1166 237.9835 14.28814490332707
43912,1 43912U 18112D   25119.17485740  .00000367  00000-0  20799-3 0  9992,2 43912  50.0115 244.5399 0015391 330.5550  29.4497 14.28782693328388
43913,1 43913U 18112E   25119.19649120  .00000309  00000-0  18541-3 0  9997,2 43913  50.0066 123.8214 0005284 348.2401  11.8390 14.28764923330184
43915,1 43915U 18112G   25119.14946248  .00000304  00000-0  18351-3 0  9999,2 43915  50.0115 184.8137 0007216 312.2873  47.7430 14.28763701329288
43922,1 43922U 19002A   25119.19934013 -.00000039  00000-0 -20888-4 0  9994,2 43922  86.4010 166.6376 0002083  90.6137 269.5298 14.34217275329691
43929,1 43929U 19002H   25119.08517399  .00000151  00000-0  46754-4 0  9996,2 43929  86.4016 166.9241 0002579  98.7448 261.4040 14.34217466329601
43931,1 43931U 19002K   25119.21836821  .00000106  00000-0  30692-4 0  9992,2 43931  86.4008 166.6272 0002443 104.9895 255.1572 14.34217565329624
43943,1 43943U 19005B   25119.22279610  .00007709  00000-0  40951-3 0  9990,2 43943  97.4781 214.1285 0004459  96.9420 263.2320 15.15574977346345
43946,1 43946U 19005E   25119.21840038  .00009120  00000-0  43148-3 0  9990,2 43946  97.4786 215.0102 0007531 291.7210  68.3223 15.19567908346321
43961,1 43961U 14055Q   25119.56737314 -.00000007  00000-0  00000-0 0  9990,2 43961  19.5446 183.1470 4899982  95.5002 319.9933  1.85315427 45022
43961,1 43961U 14055Q   25119.56737314 -.00000007  00000-0  00000+0 0  9999,2 43961  19.5446 183.1470 4899982  95.5002 319.9933  1.85315427 45022
43965,1 43965U 14055U   25119.14238963 -.00000004  00000-0  00000+0 0  9990,2 43965  20.0368 166.8869 4971427 127.9878 288.2917  1.89985382 46154
43976,1 43976U 14055AF  25119.89093575 -.00000016  00000-0  00000+0 0  9995,2 43976  19.4653 189.4794 4850410  82.3642 328.1061  1.83492836 44595
43976,1 43976U 14055AF  25119.89093575 -.00000016  00000-0  00000-0 0  9996,2 43976  19.4653 189.4794 4850410  82.3642 328.1061  1.83492836 44618
43981,1 43981U 14055AL  25119.57010213 -.00000006  00000-0  00000+0 0  9993,2 43981  19.3000 179.9767 5219335  95.9234 323.0892  1.78787565 43374
43981,1 43981U 14055AL  25119.57010213 -.00000006  00000-0  00000-0 0  9994,2 43981  19.3000 179.9767 5219335  95.9234 323.0892  1.78787565 43385
44034,1 44034U 19007A   25119.17965663  .00000152  00000-0  00000+0 0  9990,2 44034   0.0750 118.4659 0004250  13.6182 189.0107  1.00275507 23193
44035,1 44035U 19007B   25119.18139424  .00000125  00000-0  00000+0 0  9990,2 44035   0.0647  87.9259 0002722 233.0871   9.5438  1.00272091 22816
44039,1 44039U 14055BZ  25119.14811393 -.00000003  00000-0  00000+0 0  9996,2 44039  19.8956 168.7930 4925611 122.4721 294.7544  1.89427116 44621
44039,1 44039U 14055BZ  25119.14811393 -.00000003  00000-0  00000-0 0  9997,2 44039  19.8956 168.7930 4925611 122.4721 294.7544  1.89427116 44632
44047,1 44047U 19008A   25119.19175854  .00001281  00000-0  21063-3 0  9992,2 44047  98.0227 184.9019 0000939  84.6073 275.5242 14.72273721332326
44067,1 44067U 19012A   25119.19772774 -.00000336  00000-0  00000+0 0  9998,2 44067   0.0733  77.5648 0006380 313.6489  27.7719  1.00268291 22583
44072,1 44072U 19015A   25119.18290630  .00001764  00000-0  21999-3 0  9991,2 44072  97.8658 194.8967 0001370  98.6925 261.4444 14.83663772330666
44076,1 44076U 19017A   25119.11579957 -.00000107  00000-0  00000+0 0  9999,2 44076   0.5102  90.0343 0002973 276.7032 329.2846  1.00270975 22456
44077,1 44077U 19017B   25119.13077538  .00101873 -87495-7  15411-2 0  9997,2 44077  26.8064 260.6953 5632786  90.6349 330.6410  4.71479558 69281
44078,1 44078U 19018A   25119.16933002  .00000519  00000-0  16456-3 0  9994,2 44078  98.2903 177.2297 0018747  31.4187 328.8120 14.43794823320310
44106,1 44106U 14055CB  25119.14457400 -.00000004  00000-0  00000+0 0  9997,2 44106  19.5374 184.0022 4916489  94.4192 320.9432  1.84988862 42084
44234,1 44234U 19028B   25119.19108785  .00038410  00000-0  58480-3 0  9998,2 44234  37.0148 181.6969 0027325 198.5836 161.3928 15.53117231330781
44307,1 44307U 19031A   25119.18165488  .00000119  00000-0  00000+0 0  9991,2 44307   0.0108 228.3991 0002450 162.4585 300.9270  1.00271822 21754
44310,1 44310U 19032A   25119.17542055  .00011150  00000-0  55750-3 0  9997,2 44310  44.9738 141.0155 0010966  46.0334 314.1447 15.17555984324089
44311,1 44311U 19032B   25119.18895624  .00012144  00000-0  59830-3 0  9999,2 44311  44.9750  93.4214 0033362 113.7771 246.6612 15.17575533324650
44312,1 44312U 19032C   25119.18968847  .00014092  00000-0  61593-3 0  9991,2 44312  44.9799  95.9618 0011603  87.9544 272.2665 15.22010994324635
44313,1 44313U 19032D   25119.12735714  .00070028  00000-0  12560-2 0  9991,2 44313  44.9926  42.2884 0015344 143.4040 216.7902 15.48962038325308
44314,1 44314U 19032E   25119.17888642  .00014840  00000-0  61043-3 0  9997,2 44314  44.9804  90.8778 0012779  96.6873 263.5463 15.24020248324692
44315,1 44315U 19032F   25119.16410088  .00035009  00000-0  97128-3 0  9995,2 44315  44.9866  53.1944 0014810 135.4774 224.7305 15.36275547325139
44316,1 44316U 19032G   25119.17805570  .00010230  00000-0  52452-3 0  9991,2 44316  44.9748 141.9618 0014610  44.0223 316.1816 15.16715537324043
44322,1 44322U 19033A   25119.16801784  .00002276  00000-0  22665-3 0  9995,2 44322  97.7601 127.5194 0001597  91.8430 268.2972 14.92590588320320
44323,1 44323U 19033B   25119.19062603  .00001563  00000-0  15737-3 0  9998,2 44323  97.7607 127.6374 0001510  89.1619 270.9773 14.92589080320348
44324,1 44324U 19033C   25119.14579823  .00001367  00000-0  13831-3 0  9996,2 44324  97.7607 127.5447 0001530  88.5576 271.5819 14.92588654320328
44334,1 44334U 19034B   25119.17331436  .00000047  00000-0  00000+0 0  9991,2 44334   0.0699 190.2386 0002998 188.7192 267.8155  1.00268537 21972
44337,1 44337U 19035A   25119.58609079 -.00000079  00000-0  00000+0 0  9997,2 44337  55.2010 162.4933 0035820 209.4543 175.9474  1.00286092 21557
44337,1 44337U 19035A   25119.58609079 -.00000079  00000-0  00000-0 0  9998,2 44337  55.2010 162.4933 0035820 209.4543 175.9474  1.00286092 21524
44351,1 44351U 19036N   25119.06579574  .00009989  00000-0  57006-3 0  9993,2 44351  23.9982  71.8708 0001486 251.2204 108.8139 15.10453476321426
44387,1 44387U 19038A   25119.18824225  .00000186  00000-0  10066-3 0  9998,2 44387  98.8723  96.4686 0002189 110.2334 249.9080 14.24194739302368
44389,1 44389U 19038C   25119.21865954  .00021563  00000-0  73234-3 0  9996,2 44389  97.9158 135.6552 0008251 288.5864  71.4479 15.30484884319216
44390,1 44390U 19038D   25119.21505641  .00015216  00000-0  72614-3 0  9991,2 44390  97.9035 125.3622 0014859 307.3935  52.5945 15.19074555318759
44395,1 44395U 19038K   25119.00780523  .00250565  00000-0  11429-2 0  9991,2 44395  97.6918 141.2670 0004949  82.2098 277.9732 15.83117290323038
44421,1 44421U 19039A   25119.21837265  .00001743  00000-0  18326-3 0  9997,2 44421  97.6223 157.3980 0009605 142.7800 217.4086 14.90635369314845
44424,1 44424U 19039D   25119.19106979  .00008563  00000-0  45096-3 0  9999,2 44424  97.6267 191.5749 0048649  41.6027 318.8890 15.14821961317112
44425,1 44425U 19039E   25119.18258289  .00150003  00000-0  67077-3 0  9991,2 44425  97.4459 237.3728 0005857 109.2787 250.9117 15.83787124324471
44449,1 44449U 19045A   25119.05394076  .00005708  00000-0  45572-3 0  9992,2 44449  34.9939 328.6036 0005621 271.1410  88.8653 14.99663002314389
44450,1 44450U 19045B   25119.03072411  .00005698  00000-0  45388-3 0  9991,2 44450  34.9931 328.2941 0007346  49.3068 310.8277 14.99747884314385
44451,1 44451U 19045C   25119.00768286  .00005578  00000-0  44439-3 0  9994,2 44451  34.9941 328.2852 0001200 296.3897  63.6687 14.99766696314341
44477,1 44477U 19049C   25119.10763875  .00008866  00000-0  96270-3 0  9999,2 44477   4.2986 147.8725 6763808  19.5511 357.3187  2.97775771 53353
44479,1 44479U 19050A   25119.10389696  .00000109  00000-0  00000+0 0  9992,2 44479   0.0144 304.5068 0001909  98.0341 229.1763  1.00271499 21027
44481,1 44481U 19051A   25119.11884038 -.00000276  00000-0  00000+0 0  9993,2 44481   2.0642 313.8566 0064373  20.7254  17.4185  1.00409759 21107
44486,1 44486U 19052A   25119.19212852  .00106552  00000-0  11131-2 0  9999,2 44486  97.3603 196.8290 0007484 224.7045 135.3612 15.64105670315340
44495,1 44495U 19054A   25119.18742938  .00027660  00000-0  66760-3 0  9994,2 44495  45.0059 130.3583 0002982  57.3069 302.8107 15.40759898315315
44497,1 44497U 19054C   25119.18970282  .01280393  97649-3  16439-2 0  9991,2 44497  44.9825  59.5447 0010548 177.8917 182.2042 16.06506062316094
44499,1 44499U 19054E   25119.08184437  .00028838  00000-0  74079-3 0  9991,2 44499  45.0131  49.0924 0006499 281.5081  78.5076 15.38827369316248
44506,1 44506U 19056A   25119.08597116 -.00000084  00000-0  00000+0 0  9997,2 44506  55.7939 347.5783 0050498 193.2230 350.5531  2.00561251 41764
44509,1 44509U 92052G   25119.17381498  .00001466  00000-0  62981-2 0  9994,2 44509  66.0869  70.6455 0047486 109.2901 251.3261 12.84237503266769
44520,1 44520U 19058B   25119.20463809  .00001968  00000-0  18449-3 0  9991,2 44520  97.7876 130.0184 0009113 288.9224  71.1008 14.95156456308146
44526,1 44526U 10057BL  25119.98807158  .00000300  00000-0  17957-2 0  9992,2 44526  21.4717 255.6255 7013813  25.7806 356.5506  2.49048683 85946
44526,1 44526U 10057BL  25119.98807158  .00000300  00000-0  17957-2 0  9992,2 44526  21.4717 255.6255 7013813  25.7806 356.5506  2.49048683 85957
44528,1 44528U 19059A   25119.16083951  .00000347  00000-0  13550-3 0  9999,2 44528  98.3695 189.0212 0000261 301.7165  58.3995 14.35417777294943
44529,1 44529U 19059B   25119.19165433  .00001243  00000-0  34864-3 0  9996,2 44529  98.5594 236.9728 0013359 181.4453 178.6703 14.47735484297074
44530,1 44530U 19059C   25119.21664458  .00010973  00000-0  20424-2 0  9998,2 44530  98.6025 256.6749 0010762 161.3874 198.7724 14.65235945297889
44534,1 44534U 19060A   25119.19488066  .00118125  00000-0  11059-2 0  9992,2 44534  97.5150 262.7523 0006551 308.3144  51.7526 15.66837818312797
44536,1 44536U 19060C   25119.16925160  .00021873  00000-0  71981-3 0  9996,2 44536  97.5115 258.9518 0013462  16.2682 343.8988 15.31438255312557
44537,1 44537U 19060D   25119.21266542  .00031156  00000-0  78064-3 0  9999,2 44537  97.5376 261.0213 0018849 341.9573  18.1001 15.39824291312730
44538,1 44538U 19060E   25119.19916505  .00020954  00000-0  74773-3 0  9995,2 44538  97.4944 254.2104 0011724 355.1257   4.9867 15.28837588312458
44539,1 44539U 19060F   25119.19742692  .00018713  00000-0  72801-3 0  9990,2 44539  97.5141 256.2883 0012239  49.9318 310.2991 15.25999392312341
44547,1 44547U 19063A   25119.20302497  .00000466  00000-0  18470-3 0  9997,2 44547  98.4264 136.3527 0005667 332.9348  27.1540 14.33312332292593
44570,1 44570U 85066J   25119.18093949  .00000897  00000-0  15781-2 0  9994,2 44570  90.1740  89.0568 0156313  11.4267  47.1356 13.37657411543779
44606,1 44606U 16068F   25119.13760430  .00000852  00000-0  56607-3 0  9995,2 44606  98.4358 227.3421 0223423 275.8986  81.6752 13.92406419428801
44609,1 44609U 17060B   25119.02142092  .00008904  00000-0  80350-3 0  9995,2 44609  97.5638 146.0085 0032405 262.1402  97.6140 14.95342660403181
44614,1 44614U 17072E   25119.78731900  .00000662  00000-0  54800-3 0  9993,2 44614  98.7205 235.4812 0229791  66.5723 295.9412 13.80492672374396
44622,1 44622U 19066A   25119.16996861  .00002678  00000-0  33990-3 0  9994,2 44622  98.0022  66.2422 0007031  55.8520 304.3359 14.82521024301021
44623,1 44623U 19066B   25119.20961093  .00052862  00000-0  61711-3 0  9991,2 44623  97.7962 189.4735 0052187 165.9417 194.3305 15.59756009309592
44624,1 44624U 19067A   25119.17088171 -.00000043  00000-0  00000+0 0  9991,2 44624   0.0799  36.4847 0002865 359.1351 238.2533  1.00272072 20275
44625,1 44625U 19067B   25119.06590181 -.00000144  00000-0  00000-0 0  9992,2 44625   0.1700  93.6733 0003136 312.8499  20.2264  0.98803104 18739
44636,1 44636U 19069C   25119.16401239  .00003157  00000-0  43691-3 0  9994,2 44636  87.8866 282.8856 0446333 351.5705   7.8155 14.27044618286050
44637,1 44637U 19070A   25119.11710278 -.00000170  00000-0  00000+0 0  9994,2 44637   0.0654  62.8665 0003285  13.2128 266.9084  1.00269936 20372
44652,1 44652U 18079N   25119.99737352 -.00000101  00000-0  00000+0 0  9991,2 44652  12.6099  71.1901 4545655 253.0451  53.6466  1.86466429 41273
44652,1 44652U 18079N   25119.99737352 -.00000101  00000-0  00000-0 0  9992,2 44652  12.6099  71.1901 4545655 253.0451  53.6466  1.86466429 44467
44691,1 44691U 18079BD  25119.27095345 -.00000068  00000-0  00000+0 0  9996,2 44691  12.5278  87.1153 4479714 206.3786 121.4354  1.76806067 36868
44691,1 44691U 18079BD  25119.27095345 -.00000068  00000-0  00000-0 0  9997,2 44691  12.5278  87.1153 4479714 206.3786 121.4354  1.76806067 36868
44703,1 44703U 19072A   25119.16951377  .00007455  00000-0  33641-3 0  9995,2 44703  97.2930 189.7315 0012253  32.3485 327.8500 15.21211498304693
44716,1 44716U 19074D   25119.25002315 -.00027881  00000-0 -15893-2 0  9995,2 44716  53.0515 158.1388 0000756  98.4325  48.7810 15.12115214301517
44719,1 44719U 19074G   25119.25002315 -.00033572  00000-0 -19185-2 0  9990,2 44719  53.0522 158.1404 0000935  71.6014 194.2350 15.12118953301524
44720,1 44720U 19074H   25119.25002315  .00162963  00000-0  17650-2 0  9992,2 44720  53.0397 115.0360 0008580   1.0130 252.6574 15.62498951302149
44721,1 44721U 19074J   25119.25002315 -.00022056  00000-0 -12527-2 0  9991,2 44721  53.0518 158.4877 0001616 102.9511 304.0245 15.12112037301516
44777,1 44777U 19075A   25119.16946894  .00014617  00000-0  55204-3 0  9994,2 44777  97.5337 191.4452 0010127 114.7596 245.4698 15.27064876301463
44779,1 44779U 19076A   25119.15786728  .00000022  00000-0  98824-4 0  9995,2 44779  45.0064 229.9106 0010481 353.7460   6.3242 14.01916921279754
44780,1 44780U 19076B   25119.14520449  .00000012  00000-0  92329-4 0  9995,2 44780  45.0091 230.2545 0006515 342.0535  18.0068 14.01935185279754
44781,1 44781U 19076C   25119.20302871  .00000013  00000-0  92860-4 0  9991,2 44781  45.0004 228.4945 0009553 341.8346  18.2146 14.01905816279762
44782,1 44782U 19076D   25119.18746272  .00000017  00000-0  95457-4 0  9995,2 44782  45.0090 229.7144 0012784 321.1389  38.8525 14.01947769279763
44783,1 44783U 19076E   25119.17195331  .00000023  00000-0  99264-4 0  9996,2 44783  45.0062 229.2078 0010653 341.0698  18.9739 14.01941187279765
44784,1 44784U 19076F   25119.01445464 -.00000177  00000-0 -19563-4 0  9991,2 44784  45.0088 352.2775 0088421 322.9316  36.5439 14.17961365282908
44795,1 44795U 19078C   25119.97959105 -.00000066  00000-0  00000-0 0  9990,2 44795  54.5750 321.0379 0074711  44.9392 315.6752  1.78049929 35357
44804,1 44804U 19081A   25119.19977161  .00006886  00000-0  32854-3 0  9991,2 44804  97.4837 181.1950 0015672 155.8981 204.2990 15.19287680300560
44819,1 44819U 19082A   25119.17858833  .00000917  00000-0  12690-3 0  9995,2 44819  97.8156 131.3912 0001064 276.2437  83.8654 14.80348194292836
44836,1 44836U 19086A   25119.19572063  .00008900  00000-0  48478-3 0  9991,2 44836  97.5330 189.4891 0014707 321.6469  38.3716 15.14558077297700
44854,1 44854U 19089C   25119.06626731  .00062288  00000-0  13722-2 0  9994,2 44854  36.9443 258.4558 0001493 296.8846  63.1757 15.42874618296522
44857,1 44857U 19089F   25119.12601710  .00007240  00000-0  55310-3 0  9991,2 44857  36.9610  47.1677 0012573  64.6382 295.5661 15.01555135294981
44859,1 44859U 19089H   25119.06940302  .00005945  00000-0  37739-3 0  9994,2 44859  36.9691   8.4334 0004099  64.5051 295.6117 15.08622901295428
44873,1 44873U 19092A   25119.14436919  .00001107  00000-0  14568-3 0  9998,2 44873  97.8876 303.7559 0001530  84.8286 275.3101 14.82149087290149
44879,1 44879U 19093A   25119.22180676  .00005289  00000-0  52265-3 0  9991,2 44879  97.8064 201.3026 0011349 357.1503   2.9650 14.92303451290245
44880,1 44880U 19093B   25119.16484005  .00005559  00000-0  54677-3 0  9998,2 44880  97.8073 201.4837 0011609 358.7266   1.3922 14.92467009290234
44881,1 44881U 19093C   25119.20327871  .00001787  00000-0  21286-3 0  9990,2 44881  97.7934 195.7181 0014020  13.6007 346.5584 14.85504500289930
44882,1 44882U 19093D   25119.21411442  .00008128  00000-0  68346-3 0  9994,2 44882  97.8197 206.6733 0011156 344.6342  15.4539 14.98494935290482
44883,1 44883U 19093E   25119.16563876  .00002063  00000-0  26899-3 0  9997,2 44883  97.7939 193.5222 0003396  74.4050 285.7537 14.81597644289777
44884,1 44884U 19093F   25119.17186164  .00007290  00000-0  65740-3 0  9995,2 44884  97.8085 204.2955 0009532 354.3530   5.7582 14.95815485290431
44885,1 44885U 19093G   25119.20716747  .00008131  00000-0  69306-3 0  9993,2 44885  97.8169 206.7406 0010098 352.7583   7.3492 14.97975254290556
44886,1 44886U 19093H   25119.21413434  .00004148  00000-0  41186-3 0  9992,2 44886  97.8200 204.8950 0012321   7.4299 352.7100 14.92225218290382
