NORAD_CAT_ID,TLE_LINE1,TLE_LINE2
39477,1 39477U 13073B   25120.90893401  .00002422  00000-0  73494-3 0  9998,2 39477  50.7612 304.0332 5120827 187.4148 160.5066  5.37610895219826
39533,1 39533U 14008A   25120.85906005  .00000031  00000-0  00000+0 0  9992,2 39533  53.6102 166.1300 0078092 224.7515 134.6881  2.00560698 81962
39533,1 39533U 14008A   25120.85906005  .00000031  00000-0  00000-0 0  9993,2 39533  53.6102 166.1300 0078092 224.7515 134.6881  2.00560698 81412
39544,1 39544U 99025EWM 25120.89582349  .00001016  00000-0  64741-3 0  9991,2 39544  98.7691   7.7638 0053496 283.6899  75.8317 14.05178688578548
39544,1 39544U 99025EWM 25120.89582349  .00001016  00000-0  64741-3 0  9991,2 39544  98.7691   7.7638 0053496 283.6899  75.8317 14.05178688536834
39553,1 39553U 93036BUK 25120.91285191  .00003042  00000-0  17634-2 0  9994,2 39553  74.0311   0.8183 0208714 186.7358 173.0964 13.98891293724582
39553,1 39553U 93036BUK 25120.91285191  .00003042  00000-0  17634-2 0  9994,2 39553  74.0311   0.8183 0208714 186.7358 173.0964 13.98891293724582
39592,1 39592U 70025QT  25120.96675471  .00001242  00000-0  17933-2 0  9991,2 39592 100.1480 124.3453 0002959  36.8015 323.3325 13.57702882555339
39592,1 39592U 70025QT  25120.96675471  .00001242  00000-0  17933-2 0  9991,2 39592 100.1480 124.3453 0002959  36.8015 323.3325 13.57702882553191
39605,1 39605U 79095CG  25120.87339269  .00010411  00000-0  30232-2 0  9999,2 39605  81.1817 176.1648 0020177 131.3999 354.5838 14.44153027657090
39605,1 39605U 79095CG  25120.87339269  .00010411  00000-0  30232-2 0  9999,2 39605  81.1817 176.1648 0020177 131.3999 354.5838 14.44153027593011
39689,1 39689U 76004F   25120.49060520 -.00000058  00000-0  00000+0 0  9991,2 39689   4.3314 273.8433 0149332  61.4507 299.9463  1.00307872 62757
39689,1 39689U 76004F   25120.49060520 -.00000058  00000-0  00000-0 0  9992,2 39689   4.3314 273.8433 0149332  61.4507 299.9463  1.00307872 62757
39692,1 39692U 91009DF  25120.84475122  .00000618  00000-0  47139-2 0  9992,2 39692  74.0899 277.5555 0095067 222.0794 137.2924 12.39335259517000
39692,1 39692U 91009DF  25120.84475122  .00000618  00000-0  47139-2 0  9992,2 39692  74.0899 277.5555 0095067 222.0794 137.2924 12.39335259498884
39714,1 39714U 92093KE  25120.82869694  .00000678  00000-0  29959-3 0  9997,2 39714  71.0806 180.8606 0091566  66.0066 295.0615 14.24478778593870
39714,1 39714U 92093KE  25120.82869694  .00000678  00000-0  29959-3 0  9997,2 39714  71.0806 180.8606 0091566  66.0066 295.0615 14.24478778593870
39715,1 39715U 92093KF  25120.90927353  .00001527  00000-0  58922-3 0  9990,2 39715  71.0131 330.3374 0004554 317.3636  42.7141 14.31823786575481
39726,1 39726U 92093KS  25120.98991557  .00000175  00000-0  16398-3 0  9996,2 39726  71.1602  24.7098 0123539 245.6067 130.7475 13.91203253580794
39726,1 39726U 92093KS  25120.98991557  .00000175  00000-0  16398-3 0  9996,2 39726  71.1602  24.7098 0123539 245.6067 130.7475 13.91203253560208
39742,1 39742U 14026B   25120.22012856 -.00000097  00000-0  00000+0 0  9990,2 39742  56.7143 357.8561 0014009 117.9776 242.2093  1.93898848 77600
39742,1 39742U 14026B   25120.22012856 -.00000097  00000-0  00000-0 0  9991,2 39742  56.7143 357.8561 0014009 117.9776 242.2093  1.93898848 75068
39781,1 39781U 97051AAN 25120.90638922  .00005373  00000-0  22587-2 0  9993,2 39781  86.3738 350.5818 0181261 267.6796 107.8614 14.17241476690185
39781,1 39781U 97051AAN 25120.90638922  .00005373  00000-0  22587-2 0  9993,2 39781  86.3738 350.5818 0181261 267.6796 107.8614 14.17241476 49060
39806,1 39806U 87020EE  25120.80705012  .00000339  00000-0  26564-2 0  9996,2 39806  73.6331  59.9589 0072549 210.4374 149.2448 12.39654294 14006
39806,1 39806U 87020EE  25120.80705012  .00000339  00000-0  26564-2 0  9996,2 39806  73.6331  59.9589 0072549 210.4374 149.2448 12.39654294494918
39811,1 39811U 87020EK  25120.86905186  .00000287  00000-0  21021-2 0  9997,2 39811  73.6282 182.6164 0031387 345.3424 133.4029 12.46227362971922
39811,1 39811U 87020EK  25120.86905186  .00000287  00000-0  21021-2 0  9997,2 39811  73.6282 182.6164 0031387 345.3424 133.4029 12.46227362971922
39814,1 39814U 87020EN  25120.93194391  .00000063  00000-0  57848-3 0  9995,2 39814  73.6138 215.4861 0026719  61.2148 299.1575 12.43099598926295
39814,1 39814U 87020EN  25120.93194391  .00000063  00000-0  57848-3 0  9995,2 39814  73.6138 215.4861 0026719  61.2148 299.1575 12.43099598494813
39818,1 39818U 87020ES  25120.58663319  .00000542  00000-0  36214-2 0  9996,2 39818  73.6155  92.8361 0035875 261.3126  98.3858 12.51169985  5931
39818,1 39818U 87020ES  25120.58663319  .00000542  00000-0  36214-2 0  9996,2 39818  73.6155  92.8361 0035875 261.3126  98.3858 12.51169985481669
39820,1 39820U 87020EU  25120.89717720  .00000201  00000-0  15205-2 0  9998,2 39820  73.6318 173.8213 0023423 321.5197 222.9858 12.45634411957669
39820,1 39820U 87020EU  25120.89717720  .00000201  00000-0  15205-2 0  9998,2 39820  73.6318 173.8213 0023423 321.5197 222.9858 12.45634411495936
39867,1 39867U 92093LV  25120.88345698  .00007620  00000-0  33726-2 0  9995,2 39867  70.9642 300.2726 0137696 252.6737 105.9286 14.18488612 56721
39867,1 39867U 92093LV  25120.88345698  .00007620  00000-0  33726-2 0  9995,2 39867  70.9642 300.2726 0137696 252.6737 105.9286 14.18488612538625
39886,1 39886U 93016BL  25120.84154253  .00006653  00000-0  99548-3 0  9993,2 39886  71.0077 185.1191 0050486 188.6709 171.3579 14.74184073164470
39886,1 39886U 93016BL  25120.84154253  .00006653  00000-0  99548-3 0  9993,2 39886  71.0077 185.1191 0050486 188.6709 171.3579 14.74184073581428
39902,1 39902U 93016CC  25120.66599326  .00000280  00000-0  29974-3 0  9992,2 39902  71.0063   0.9423 0189682  24.1092   7.2594 13.74408467145722
39902,1 39902U 93016CC  25120.66599326  .00000280  00000-0  29974-3 0  9992,2 39902  71.0063   0.9423 0189682  24.1092   7.2594 13.74408467546705
39936,1 39936U 81053MW  25120.77683458  .00001657  00000-0  13178-2 0  9996,2 39936  83.1464 144.1008 0056247 293.3958  66.1297 13.89908611 64321
39936,1 39936U 81053MW  25120.77683458  .00001657  00000-0  13178-2 0  9996,2 39936  83.1464 144.1008 0056247 293.3958  66.1297 13.89908611541343
39958,1 39958U 81053NU  25120.44149487  .00000601  00000-0  60880-3 0  9994,2 39958  83.0264 155.8775 0087751 165.2679 261.5137 13.73859685996038
39958,1 39958U 81053NU  25120.44149487  .00000601  00000-0  60880-3 0  9994,2 39958  83.0264 155.8775 0087751 165.2679 261.5137 13.73859685546039
40000,1 40000U 04042D   25120.21890708 -.00000199  00000-0  00000+0 0  9998,2 40000  12.3268  22.5704 0041471  88.8283 271.5696  1.00207400 59275
40000,1 40000U 04042D   25120.21890708 -.00000199  00000-0  00000-0 0  9999,2 40000  12.3268  22.5704 0041471  88.8283 271.5696  1.00207400  8448
40023,1 40023U 14033P   25120.25834427  .05176900  28062-5  34834-2 0  9990,2 40023  98.0543 132.6121 0014822 211.1319 148.9089 16.16570610592380
40023,1 40023U 14033P   25120.25834427  .05176950  28063-5  34834-2 0  9996,2 40023  98.0543 132.6121 0014822 211.1319 148.9089 16.16570610592380
40081,1 40081U 14038C   25120.90465760 -.00000024  00000-0  00000-0 0  9993,2 40081   0.0497   7.9481 0002772  33.0490 319.0235  5.00115548197190
40106,1 40106U 14045B   25120.17719413  .00000039  00000-0  00000+0 0  9999,2 40106  55.1340 121.4513 0153819  15.7443 344.7337  1.90830690 74872
40106,1 40106U 14045B   25120.17719413  .00000039  00000-0  00000-0 0  9990,2 40106  55.1340 121.4513 0153819  15.7443 344.7337  1.90830690 74872
40108,1 40108U 14046B   25120.09256901  .07847049 -72274-5  81343-3 0  9999,2 40108  24.0623  20.7077 1565273 183.5590 175.2410 12.82008310153807
40128,1 40128U 14050A   25120.55271712 -.00000054  00000-0  00000+0 0  9994,2 40128  49.3260 290.2540 1627766 163.4643 202.5443  1.85519621 72608
40128,1 40128U 14050A   25120.55271712 -.00000054  00000-0  00000-0 0  9995,2 40128  49.3260 290.2540 1627766 163.4643 202.5443  1.85519621 70662
40157,1 40157U 07003AR  25120.30788876  .00000046  00000-0  17895-1 0  9995,2 40157  24.5130  98.5877 7402975 226.4414 207.1178  1.83645597100707
40157,1 40157U 07003AR  25120.30788876  .00000046  00000-0  17895-1 0  9995,2 40157  24.5130  98.5877 7402975 226.4414 207.1178  1.83645597100729
40185,1 40185U 11077J   25120.44193027  .00002338  00000-0  21151-1 0  9991,2 40185  26.0034 359.1474 7482631  57.5715 353.5007  1.92662753 83486
40185,1 40185U 11077J   25120.44193027  .00002338  00000-0  21151-1 0  9991,2 40185  26.0034 359.1474 7482631  57.5715 353.5007  1.92662753 77366
40185,1 40185U 11077J   25120.96093442  .00001754  00000-0  16245-1 0  9997,2 40185  26.0037 358.9983 7482610  57.8263 353.4699  1.92664281 77374
40187,1 40187U 11077L   25120.32415414 -.00000146  00000-0  17171-2 0  9991,2 40187  26.0433 103.1672 7354448 216.7853  57.6182  1.90953932 86708
40187,1 40187U 11077L   25120.32415414 -.00000146  00000-0  17171-2 0  9991,2 40187  26.0433 103.1672 7354448 216.7853  57.6182  1.90953932 86720
40206,1 40206U 12008R   25120.51311177  .00000138  00000-0  34968-2 0  9993,2 40206  17.3462 149.3686 7223302  52.4940 353.5401  2.18717571 95528
40206,1 40206U 12008R   25120.51311177  .00000138  00000-0  34968-2 0  9993,2 40206  17.3462 149.3686 7223302  52.4940 353.5401  2.18717571 84807
40209,1 40209U 14055B   25120.42128424 -.00000012  00000-0  00000+0 0  9990,2 40209  19.5683 183.0294 4905050  96.4817 319.3290  1.85507836374862
40209,1 40209U 14055B   25120.42128424 -.00000012  00000-0  00000-0 0  9991,2 40209  19.5683 183.0294 4905050  96.4817 319.3290  1.85507836374873
40259,1 40259U 14058B   25120.42248442 -.00000146  00000-0  00000+0 0  9999,2 40259   9.4037  63.5381 0640261 189.6084 169.0017  0.91687026 35478
40259,1 40259U 14058B   25120.42248442 -.00000146  00000-0  00000-0 0  9990,2 40259   9.4037  63.5381 0640261 189.6084 169.0017  0.91687026 35445
40268,1 40268U 14060B   25120.36001943  .00026778  00000-0  25492-2 0  9991,2 40268  22.3535 162.6039 6704000  59.4969 349.9145  3.06329156101066
40268,1 40268U 14060B   25120.36001943  .00026778  00000-0  25492-2 0  9991,2 40268  22.3535 162.6039 6704000  59.4969 349.9145  3.06329156100885
40278,1 40278U 14064B   25120.50263046 -.00000161  00000-0  00000+0 0  9990,2 40278   8.2351  66.7876 0593695 207.5942 149.0269  0.95222650 36616
40278,1 40278U 14064B   25120.50263046 -.00000161  00000-0  00000-0 0  9991,2 40278   8.2351  66.7876 0593695 207.5942 149.0269  0.95222650 36593
40297,1 40297U 14069B   25120.83902109 -.00000826  00000-0  00000+0 0  9990,2 40297  63.7663 247.3325 6814968 272.9631  17.3517  2.00879647 76957
40297,1 40297U 14069B   25120.83902109 -.00000826  00000-0  00000-0 0  9991,2 40297  63.7663 247.3325 6814968 272.9631  17.3517  2.00879647 76946
40316,1 40316U 14075B   25120.25996464  .00000025  00000-0  00000+0 0  9992,2 40316  63.5573 210.6297 0045226 136.0323 224.3759  2.08635549 79346
40316,1 40316U 14075B   25120.25996464  .00000025  00000-0  00000-0 0  9993,2 40316  63.5573 210.6297 0045226 136.0323 224.3759  2.08635549 79346
40332,1 40332U 14078A   25120.39653743  .00000081  00000-0  00000+0 0  9990,2 40332   0.0232 126.4270 0006407 305.1641 344.8079  1.00272606 38123
40332,1 40332U 14078A   25120.39653743  .00000081  00000-0  00000-0 0  9991,2 40332   0.0232 126.4270 0006407 305.1641 344.8079  1.00272606 37964
40334,1 40334U 14078C   25120.83593879  .00004416  00000-0  79253-3 0  9990,2 40334   5.9949 224.8755 6851776 101.3203 336.8356  2.84547559 95305
40365,1 40365U 14089B   25120.97829188 -.00000118  00000-0  00000+0 0  9992,2 40365  23.8551  49.5744 6077771 213.0703  87.1977  2.19523251 82939
40365,1 40365U 14089B   25120.97829188 -.00000118  00000-0  00000-0 0  9993,2 40365  23.8551  49.5744 6077771 213.0703  87.1977  2.19523251 82771
40410,1 40410U 95015X   25120.99534287  .00003282  00000-0  14518-2 0  9992,2 40410  98.8230 140.4868 0016702 344.4455  15.6208 14.23817373528957
40410,1 40410U 95015X   25120.99534287  .00003282  00000-0  14518-2 0  9992,2 40410  98.8230 140.4868 0016702 344.4455  15.6208 14.23817373525976
40464,1 40464U 95015BG  25120.58128437  .00005242  00000-0  30215-2 0  9992,2 40464  98.9316  45.6815 0083243 348.2235  11.6985 14.07801769521069
40464,1 40464U 95015BG  25120.58128437  .00005242  00000-0  30215-2 0  9992,2 40464  98.9316  45.6815 0083243 348.2235  11.6985 14.07801769517525
40500,1 40500U 95015CP  25120.93838399  .00033046  00000-0  64809-2 0  9996,2 40500  98.7938 179.0606 0007951 359.1677   0.9508 14.62598948525611
40508,1 40508U 95015CU  25120.96616563  .00004326  00000-0  20742-2 0  9991,2 40508  99.0347 128.1003 0046840 212.1120 147.7200 14.18924149523012
40508,1 40508U 95015CU  25120.96616563  .00004326  00000-0  20742-2 0  9991,2 40508  99.0347 128.1003 0046840 212.1120 147.7200 14.18924149519343
40515,1 40515U 95015DB  25120.99401133  .00009619  00000-0  34774-2 0  9997,2 40515  98.8447 145.9405 0019027  58.9919 301.3130 14.33606864525492
40515,1 40515U 95015DB  25120.99401133  .00009619  00000-0  34774-2 0  9997,2 40515  98.8447 145.9405 0019027  58.9919 301.3130 14.33606864522477
40529,1 40529U 00047F   25120.82606220  .00001627  00000-0  15345-3 0  9994,2 40529  67.9932 266.7491 0052599  56.8591 303.7582 14.95501762623602
40529,1 40529U 00047F   25120.82606220  .00001627  00000-0  15345-3 0  9994,2 40529  67.9932 266.7491 0052599  56.8591 303.7582 14.95501762551073
40544,1 40544U 15017A   25120.84451970 -.00000096  00000-0  00000+0 0  9994,2 40544  56.8952 352.8283 0002931 298.2354  61.7785  1.70475625 62833
40544,1 40544U 15017A   25120.84451970 -.00000096  00000-0  00000-0 0  9995,2 40544  56.8952 352.8283 0002931 298.2354  61.7785  1.70475625 62170
40558,1 40558U 95015DR  25120.88785718  .00005880  00000-0  26997-2 0  9990,2 40558  98.9410 103.4896 0044173 164.8124 195.4390 14.21097298520530
40558,1 40558U 95015DR  25120.88785718  .00005880  00000-0  26997-2 0  9990,2 40558  98.9410 103.4896 0044173 164.8124 195.4390 14.21097298517918
40568,1 40568U 95015EB  25120.27708841  .00008126  00000-0  30191-2 0  9993,2 40568  98.8619 140.1689 0027489 308.6733  51.1991 14.32179355523696
40568,1 40568U 95015EB  25120.27708841  .00008126  00000-0  30191-2 0  9993,2 40568  98.8619 140.1689 0027489 308.6733  51.1991 14.32179355521098
40581,1 40581U 95015EQ  25120.89280898  .00006935  00000-0  25621-2 0  9991,2 40581  98.7169 154.8082 0022517  74.9542 285.4131 14.32580591523772
40581,1 40581U 95015EQ  25120.89280898  .00006935  00000-0  25621-2 0  9991,2 40581  98.7169 154.8082 0022517  74.9542 285.4131 14.32580591521556
40583,1 40583U 95015ES  25120.93550338  .00012020  00000-0  28534-2 0  9995,2 40583  98.6092 197.6718 0027157 266.9683  92.8405 14.53859481526590
40609,1 40609U 95015FG  25120.32575032  .00009779  00000-0  31920-2 0  9995,2 40609  98.6918 152.3129 0005909 142.4497 217.7104 14.38789977525253
40609,1 40609U 95015FG  25120.32575032  .00009779  00000-0  31920-2 0  9995,2 40609  98.6918 152.3129 0005909 142.4497 217.7104 14.38789977520360
40731,1 40731U 15033B   25120.14567033 -.00000047  00000-0  00000+0 0  9997,2 40731  54.9394 299.1830 0230830   2.7678 357.3353  1.90866904 68263
40731,1 40731U 15033B   25120.14567033 -.00000047  00000-0  00000-0 0  9998,2 40731  54.9394 299.1830 0230830   2.7678 357.3353  1.90866904 68263
40749,1 40749U 15037B   25120.12799624 -.00000067  00000-0  00000+0 0  9993,2 40749  55.2278 316.2193 0004027  23.5143 336.5085  1.86253719 66410
40749,1 40749U 15037B   25120.12799624 -.00000067  00000-0  00000-0 0  9994,2 40749  55.2278 316.2193 0004027  23.5143 336.5085  1.86253719 66432
40751,1 40751U 15037D   25120.86859689 -.00000107  00000-0  00000+0 0  9990,2 40751  56.5227 352.3219 1019118  71.2491 299.5799  1.56591065 55879
40751,1 40751U 15037D   25120.86859689 -.00000107  00000-0  00000-0 0  9991,2 40751  56.5227 352.3219 1019118  71.2491 299.5799  1.56591065 55879
40765,1 40765U 76077GJ  25120.91422314  .00000031  00000-0  53945-3 0  9998,2 40765 102.1427 113.9280 0030166 107.6713 252.7650 12.45384824519964
40765,1 40765U 76077GJ  25120.91422314  .00000031  00000-0  53945-3 0  9998,2 40765 102.1427 113.9280 0030166 107.6713 252.7650 12.45384824519964
40817,1 40817U 10057AJ  25120.18743075  .00000805  00000-0  24830-1 0  9999,2 40817  19.8676 299.2281 7161815 181.6989 172.8910  2.19962509 81216
40817,1 40817U 10057AJ  25120.18743075  .00000805  00000-0  24830-1 0  9999,2 40817  19.8676 299.2281 7161815 181.6989 172.8910  2.19962509 40200
40840,1 40840U 11077V   25120.95939639 -.00000018  00000-0 -24620-2 0  9992,2 40840  27.0438 115.3761 7371051 152.5530 282.5100  1.92919780 79607
40840,1 40840U 11077V   25120.95939639 -.00000018  00000-0 -24620-2 0  9992,2 40840  27.0438 115.3761 7371051 152.5530 282.5100  1.92919780 79607
40841,1 40841U 11077W   25120.13072408  .00000025  00000-0  28900-2 0  9996,2 40841  26.7555 114.2340 7339308 168.8432 227.9893  1.93656794 79915
40841,1 40841U 11077W   25120.13072408  .00000025  00000-0  28900-2 0  9996,2 40841  26.7555 114.2340 7339308 168.8432 227.9893  1.93656794 79915
40850,1 40850U 11077AF  25120.90850664  .00001254  00000-0  15545-1 0  9994,2 40850  25.9538   0.3496 7473594  57.6657 353.4496  1.92778496 71339
40883,1 40883U 15042B   25120.56898680 -.00000191  00000-0  00000+0 0  9996,2 40883  25.3580 129.7496 7859305  77.2635 352.5067  1.10226338 38930
40883,1 40883U 15042B   25120.56898680 -.00000191  00000-0  00000-0 0  9997,2 40883  25.3580 129.7496 7859305  77.2635 352.5067  1.10226338 38952
40919,1 40919U 82118M   25120.84386709  .00056721  00000-0  54457-2 0  9996,2 40919  98.4021 347.0986 0009015  94.6481 265.5767 14.92789432471260
40919,1 40919U 82118M   25120.84386709  .00056721  00000-0  54457-2 0  9996,2 40919  98.4021 347.0986 0009015  94.6481 265.5767 14.92789432471271
40930,1 40930U 15052A   25120.13822601  .00003046  00000-0  29747-3 0  9997,2 40930   5.9962 245.7807 0009015 261.2491  98.6616 14.81322589518500
40930,1 40930U 15052A   25120.13822601  .00003046  00000-0  29747-3 0  9997,2 40930   5.9962 245.7807 0009015 261.2491  98.6616 14.81322589518454
40940,1 40940U 15054A   25120.62776587 -.00000283  00000-0  00000+0 0  9993,2 40940   0.0151 266.2597 0001553 130.2687 188.5287  1.00270839 35113
40940,1 40940U 15054A   25120.62776587 -.00000283  00000-0  00000-0 0  9994,2 40940   0.0151 266.2597 0001553 130.2687 188.5287  1.00270839 35124
41003,1 41003U 99025EXH 25120.97923572  .00017944  00000-0  33450-2 0  9999,2 41003  98.9736  19.1855 0081901 266.6558  92.5269 14.62915499569528
41003,1 41003U 99025EXH 25120.97923572  .00017944  00000-0  33450-2 0  9999,2 41003  98.9736  19.1855 0081901 266.6558  92.5269 14.62915499491117
41011,1 41011U 99025EXR 25120.82635071  .00003663  00000-0  63767-3 0  9994,2 41011  99.1919 148.3895 0314975 304.3519  52.8236 14.41226183539015
41011,1 41011U 99025EXR 25120.82635071  .00003663  00000-0  63767-3 0  9994,2 41011  99.1919 148.3895 0314975 304.3519  52.8236 14.41226183539015
41019,1 41019U 15062A   25120.95538127 -.00000069  00000-0  00000+0 0  9994,2 41019  56.6637  46.7370 0102847 228.6137 130.4965  2.00566700 69568
41019,1 41019U 15062A   25120.95538127 -.00000069  00000-0  00000-0 0  9995,2 41019  56.6637  46.7370 0102847 228.6137 130.4965  2.00566700 69568
41032,1 41032U 15066A   25120.77797925 -.00000804  00000-0  00000-0 0  9994,2 41032  63.0582  43.2944 7176444 273.2055  14.4960  2.00261119 69190
41033,1 41033U 15066B   25120.70350036 -.00001253  00000-0  47339-3 0  9994,2 41033  63.0974  18.6289 7445467 264.0560  15.2740  2.01709418 69585
41033,1 41033U 15066B   25120.70350036 -.00001253  00000-0  47339-3 0  9994,2 41033  63.0974  18.6289 7445467 264.0560  15.2740  2.01709418 69596
41094,1 41094U 00055BD  25120.98717746  .00020189  00000-0  38273-2 0  9992,2 41094  99.0028  19.8653 0045747 117.4188 243.1676 14.63614402492686
41094,1 41094U 00055BD  25120.98717746  .00020189  00000-0  38273-2 0  9992,2 41094  99.0028  19.8653 0045747 117.4188 243.1676 14.63614402492686
41127,1 41127U 00055BJ  25120.45538516  .00077297  00000-0  73143-2 0  9994,2 41127  98.8489 351.4518 0030370 342.7402  17.2778 14.92922363494397
41127,1 41127U 00055BJ  25120.45538516  .00077297  00000-0  73143-2 0  9994,2 41127  98.8489 351.4518 0030370 342.7402  17.2778 14.92922363494397
41142,1 41142U 00055BZ  25120.93676325  .00048618  00000-0  72261-2 0  9990,2 41142  98.8645 298.3726 0027278 104.9753 255.4475 14.74507865492257
41142,1 41142U 00055BZ  25120.93676325  .00048618  00000-0  72261-2 0  9990,2 41142  98.8645 298.3726 0027278 104.9753 255.4475 14.74507865492257
41144,1 41144U 00055CB  25120.37263792  .00005632  00000-0  23215-2 0  9994,2 41144  98.6216 169.7689 0026809 256.8539 102.9650 14.27020668486723
41159,1 41159U 00055CS  25120.98750067  .00004581  00000-0  17895-2 0  9992,2 41159  98.6280 195.5030 0017566 313.8174  46.1555 14.29990571487833
41159,1 41159U 00055CS  25120.98750067  .00004582  00000-0  17895-2 0  9993,2 41159  98.6280 195.5030 0017566 313.8174  46.1555 14.29990571487833
41213,1 41213U 00055DS  25120.73065473  .00054218  00000-0  87742-2 0  9996,2 41213  98.9781 306.7162 0008264  28.0853 332.0795 14.70993324487680
41227,1 41227U 00055EG  25120.39654909  .00013780  00000-0  37011-2 0  9994,2 41227  99.0636 341.6865 0025481 267.8255  92.0017 14.48009705487678
41227,1 41227U 00055EG  25120.39654909  .00013780  00000-0  37011-2 0  9994,2 41227  99.0636 341.6865 0025481 267.8255  92.0017 14.48009705487678
41229,1 41229U 00055EJ  25120.89322548  .00006973  00000-0  32693-2 0  9999,2 41229  98.9124 168.7745 0059520 349.4681  10.5244 14.19514820481067
41229,1 41229U 00055EJ  25120.89322548  .00006973  00000-0  32693-2 0  9999,2 41229  98.9124 168.7745 0059520 349.4681  10.5244 14.19514820481067
41233,1 41233U 00055EN  25120.94400839  .00003967  00000-0  19256-2 0  9990,2 41233  98.7079 160.9709 0039860 242.8071 116.9039 14.18459489482654
41233,1 41233U 00055EN  25120.94400839  .00003967  00000-0  19256-2 0  9990,2 41233  98.7079 160.9709 0039860 242.8071 116.9039 14.18459489482654
41236,1 41236U 00055ER  25120.83709144  .00008856  00000-0  25730-2 0  9998,2 41236  99.0744 342.9803 0032636 259.5478 100.2032 14.44240374488089
41236,1 41236U 00055ER  25120.83709144  .00008856  00000-0  25730-2 0  9998,2 41236  99.0744 342.9803 0032636 259.5478 100.2032 14.44240374488089
41246,1 41246U 00055EW  25120.65197749  .00197603  00000-0  13064-1 0  9996,2 41246  98.9408  15.3925 0022789  73.6591 286.7136 15.06186625488509
41246,1 41246U 00055EW  25120.65197749  .00197610  00000-0  13064-1 0  9994,2 41246  98.9408  15.3925 0022789  73.6591 286.7136 15.06186625488509
41249,1 41249U 00055EZ  25120.34089421  .00015988  00000-0  39503-2 0  9994,2 41249  98.9809 317.1484 0034036 198.6770 161.3177 14.51779265485737
41249,1 41249U 00055EZ  25120.34089421  .00015988  00000-0  39503-2 0  9994,2 41249  98.9809 317.1484 0034036 198.6770 161.3177 14.51779265485737
41251,1 41251U 00055FB  25120.76591194  .00015708  00000-0  56405-2 0  9998,2 41251  98.9632 238.6432 0044718 259.0881 100.5269 14.33352311482640
41251,1 41251U 00055FB  25120.76591194  .00015708  00000-0  56405-2 0  9998,2 41251  98.9632 238.6432 0044718 259.0881 100.5269 14.33352311482640
41252,1 41252U 00055FC  25120.99411763  .00006338  00000-0  31753-2 0  9995,2 41252  98.9288 180.5365 0053529  83.7803 276.9465 14.16234265481366
41252,1 41252U 00055FC  25120.99411763  .00006338  00000-0  31753-2 0  9995,2 41252  98.9288 180.5365 0053529  83.7803 276.9465 14.16234265481366
41255,1 41255U 00055FF  25120.77937136  .00018716  00000-0  48187-2 0  9993,2 41255  98.7505 244.5108 0036074 169.0853 191.1131 14.49744813489462
41255,1 41255U 00055FF  25120.77937136  .00018717  00000-0  48187-2 0  9994,2 41255  98.7505 244.5108 0036074 169.0853 191.1131 14.49744813489462
41264,1 41264U 00055FQ  25120.36492402  .00005400  00000-0  23479-2 0  9993,2 41264  98.6476 176.4718 0003803 179.1916 180.9270 14.24473386482992
41264,1 41264U 00055FQ  25120.36492402  .00005400  00000-0  23479-2 0  9993,2 41264  98.6476 176.4718 0003803 179.1916 180.9270 14.24473386482992
41266,1 41266U 00055FS  25120.64207142  .00005372  00000-0  23157-2 0  9992,2 41266  98.6720 186.0870 0006739 145.8465 214.3149 14.24914907483056
41266,1 41266U 00055FS  25120.64207142  .00005372  00000-0  23157-2 0  9992,2 41266  98.6720 186.0870 0006739 145.8465 214.3149 14.24914907481470
41270,1 41270U 00055FW  25120.55336522  .00012341  00000-0  47917-2 0  9996,2 41270  98.9685 236.6196 0019802   5.0805 355.0573 14.29916372481748
41285,1 41285U 00055GM  25120.97398107  .00005284  00000-0  22848-2 0  9999,2 41285  98.6860 187.2064 0054151 128.9955 231.6064 14.23978950482758
41285,1 41285U 00055GM  25120.97398107  .00005283  00000-0  22848-2 0  9998,2 41285  98.6860 187.2064 0054151 128.9955 231.6064 14.23978950482758
41298,1 41298U 00055HA  25120.65973763  .00005751  00000-0  24717-2 0  9991,2 41298  98.7277 193.5365 0053640 146.2942 214.1667 14.24279711481888
41298,1 41298U 00055HA  25120.65973763  .00005751  00000-0  24717-2 0  9991,2 41298  98.7277 193.5365 0053640 146.2942 214.1667 14.24279711481888
41320,1 41320U 12026G   25120.52219867 -.00000060  00000-0  00000+0 0  9997,2 41320   9.8186 173.9253 4129185 336.1117   9.3419  1.76040093 60097
41320,1 41320U 12026G   25120.52219867 -.00000060  00000-0  00000-0 0  9998,2 41320   9.8186 173.9253 4129185 336.1117   9.3419  1.76040093 60165
41323,1 41323U 12026K   25120.48305173 -.00000065  00000-0  00000+0 0  9996,2 41323   9.8710 164.1696 4115321 352.4334   3.0223  1.77767897 60548
41323,1 41323U 12026K   25120.48305173 -.00000065  00000-0  00000-0 0  9997,2 41323   9.8710 164.1696 4115321 352.4334   3.0223  1.77767897 60548
41328,1 41328U 16007A   25120.04218625  .00000022  00000-0  00000+0 0  9993,2 41328  55.2776 105.8577 0087795 242.5638 116.5246  2.00571983 67598
41328,1 41328U 16007A   25120.04218625  .00000022  00000-0  00000-0 0  9994,2 41328  55.2776 105.8577 0087795 242.5638 116.5246  2.00571983 67554
41329,1 41329U 16007B   25120.45894937  .00000036  00000-0  00000+0 0  9990,2 41329  55.5141 118.6871 0114722 347.5387  12.1784  1.91799468 64667
